,Treatment,Location,SessionID,FutureTense,Mandarin,ID,Participant,Period,a,b,c,d,interestrate,lowerbound,upperbound,FinalProfit,client,Gender,Taiwan,Econ,Course,Female,Econmajor,laugnauge,otherLanguage,WhichLanguage,EngCountry,WhichCountry,Purpose,AE,AF,chineseismainlanguage0english1ma
861,CN,0,181012_1420,0,1,5,108,6,4,0,4,1,0.023827544951081234,0.0,0.023827544951081234,11,5,female,台灣本地生,否,3,1,0,中文,是,英文,否,,了解是否會為了更高的報酬而等待、等待多久時間,,,1.0
862,CN,0,181012_1420,0,1,5,108,7,2,0,2,1,0.04765508990216247,0.0,0.04765508990216247,11,5,female,台灣本地生,否,3,1,0,中文,是,英文,否,,了解是否會為了更高的報酬而等待、等待多久時間,,,1.0
863,CN,0,181012_1420,0,1,5,108,8,1,4,5,1,0.09531017980432493,0.0,0.09531017980432493,11,5,female,台灣本地生,否,3,1,0,中文,是,英文,否,,了解是否會為了更高的報酬而等待、等待多久時間,,,1.0
864,CN,0,181012_1420,0,1,6,109,1,1,0,1,2,0.1823215567939546,0.09531017980432493,0.1823215567939546,10,6,female,台灣本地生,是,2,1,1,中文,否,,否,,實驗人對於獲得未來報酬的標準，以及測試人的耐心，並考慮到等待的時間內，實驗者或許能將今日所得的報酬拿去投資或儲蓄，來獲得與實驗所設計的報酬相比更高的金額。,,,1.0
865,CN,0,181012_1420,0,1,6,109,2,2,4,6,3,0.13118213223374553,0.0911607783969773,0.13118213223374553,10,6,female,台灣本地生,是,2,1,1,中文,否,,否,,實驗人對於獲得未來報酬的標準，以及測試人的耐心，並考慮到等待的時間內，實驗者或許能將今日所得的報酬拿去投資或儲蓄，來獲得與實驗所設計的報酬相比更高的金額。,,,1.0
866,CN,0,181012_1420,0,1,6,109,3,4,0,4,4,0.08411805915530322,0.06559106611687276,0.08411805915530322,10,6,female,台灣本地生,是,2,1,1,中文,否,,否,,實驗人對於獲得未來報酬的標準，以及測試人的耐心，並考慮到等待的時間內，實驗者或許能將今日所得的報酬拿去投資或儲蓄，來獲得與實驗所設計的報酬相比更高的金額。,,,1.0
867,CN,0,181012_1420,0,1,6,109,4,2,0,2,3,0.13118213223374553,0.0911607783969773,0.13118213223374553,10,6,female,台灣本地生,是,2,1,1,中文,否,,否,,實驗人對於獲得未來報酬的標準，以及測試人的耐心，並考慮到等待的時間內，實驗者或許能將今日所得的報酬拿去投資或儲蓄，來獲得與實驗所設計的報酬相比更高的金額。,,,1.0
868,CN,0,181012_1420,0,1,6,109,5,8,4,12,6,0.058750453655716954,0.05068313851352055,0.058750453655716954,10,6,female,台灣本地生,是,2,1,1,中文,否,,否,,實驗人對於獲得未來報酬的標準，以及測試人的耐心，並考慮到等待的時間內，實驗者或許能將今日所得的報酬拿去投資或儲蓄，來獲得與實驗所設計的報酬相比更高的金額。,,,1.0
869,CN,0,181012_1420,0,1,6,109,6,4,4,8,5,0.1013662770270411,0.08411805915530322,0.1013662770270411,10,6,female,台灣本地生,是,2,1,1,中文,否,,否,,實驗人對於獲得未來報酬的標準，以及測試人的耐心，並考慮到等待的時間內，實驗者或許能將今日所得的報酬拿去投資或儲蓄，來獲得與實驗所設計的報酬相比更高的金額。,,,1.0
870,CN,0,181012_1420,0,1,6,109,7,8,0,8,6,0.058750453655716954,0.05068313851352055,0.058750453655716954,10,6,female,台灣本地生,是,2,1,1,中文,否,,否,,實驗人對於獲得未來報酬的標準，以及測試人的耐心，並考慮到等待的時間內，實驗者或許能將今日所得的報酬拿去投資或儲蓄，來獲得與實驗所設計的報酬相比更高的金額。,,,1.0
871,CN,0,181012_1420,0,1,6,109,8,1,4,5,3,0.26236426446749106,0.1823215567939546,0.26236426446749106,10,6,female,台灣本地生,是,2,1,1,中文,否,,否,,實驗人對於獲得未來報酬的標準，以及測試人的耐心，並考慮到等待的時間內，實驗者或許能將今日所得的報酬拿去投資或儲蓄，來獲得與實驗所設計的報酬相比更高的金額。,,,1.0
872,CN,0,181012_1420,0,1,7,110,1,8,0,8,6,0.058750453655716954,0.05068313851352055,0.058750453655716954,10,7,female,台灣本地生,否,3,1,0,中文,否,,否,,評估未來的報酬對於各個年級學生們的吸引力多大,,,1.0
873,CN,0,181012_1420,0,1,7,110,2,8,4,12,6,0.058750453655716954,0.05068313851352055,0.058750453655716954,10,7,female,台灣本地生,否,3,1,0,中文,否,,否,,評估未來的報酬對於各個年級學生們的吸引力多大,,,1.0
874,CN,0,181012_1420,0,1,7,110,3,2,4,6,6,0.23500181462286782,0.2027325540540822,0.23500181462286782,10,7,female,台灣本地生,否,3,1,0,中文,否,,否,,評估未來的報酬對於各個年級學生們的吸引力多大,,,1.0
875,CN,0,181012_1420,0,1,7,110,4,4,4,8,6,0.11750090731143391,0.1013662770270411,0.11750090731143391,10,7,female,台灣本地生,否,3,1,0,中文,否,,否,,評估未來的報酬對於各個年級學生們的吸引力多大,,,1.0
876,CN,0,181012_1420,0,1,7,110,5,1,0,1,6,0.47000362924573563,0.4054651081081644,0.47000362924573563,10,7,female,台灣本地生,否,3,1,0,中文,否,,否,,評估未來的報酬對於各個年級學生們的吸引力多大,,,1.0
877,CN,0,181012_1420,0,1,7,110,6,4,0,4,6,0.11750090731143391,0.1013662770270411,0.11750090731143391,10,7,female,台灣本地生,否,3,1,0,中文,否,,否,,評估未來的報酬對於各個年級學生們的吸引力多大,,,1.0
878,CN,0,181012_1420,0,1,7,110,7,2,0,2,6,0.23500181462286782,0.2027325540540822,0.23500181462286782,10,7,female,台灣本地生,否,3,1,0,中文,否,,否,,評估未來的報酬對於各個年級學生們的吸引力多大,,,1.0
879,CN,0,181012_1420,0,1,7,110,8,1,4,5,6,0.47000362924573563,0.4054651081081644,0.47000362924573563,10,7,female,台灣本地生,否,3,1,0,中文,否,,否,,評估未來的報酬對於各個年級學生們的吸引力多大,,,1.0
880,CN,0,181012_1420,0,1,8,111,1,2,0,2,4,0.16823611831060645,0.13118213223374553,0.16823611831060645,10,8,male,台灣本地生,是,2,0,1,中文,否,,否,,覺得做這些實驗很有趣,,,1.0
881,CN,0,181012_1420,0,1,8,111,2,8,0,8,7,0.0663285313827713,0.058750453655716954,0.0663285313827713,10,8,male,台灣本地生,是,2,0,1,中文,否,,否,,覺得做這些實驗很有趣,,,1.0
882,CN,0,181012_1420,0,1,8,111,3,1,4,5,5,0.4054651081081644,0.3364722366212129,0.4054651081081644,10,8,male,台灣本地生,是,2,0,1,中文,否,,否,,覺得做這些實驗很有趣,,,1.0
883,CN,0,181012_1420,0,1,8,111,4,4,0,4,9,0.16046347154309867,0.14694666622552977,0.16046347154309867,10,8,male,台灣本地生,是,2,0,1,中文,否,,否,,覺得做這些實驗很有趣,,,1.0
884,CN,0,181012_1420,0,1,8,111,5,8,4,12,3,0.03279553305843638,0.022790194599244324,0.03279553305843638,10,8,male,台灣本地生,是,2,0,1,中文,否,,否,,覺得做這些實驗很有趣,,,1.0
885,CN,0,181012_1420,0,1,8,111,6,2,4,6,9,0.32092694308619735,0.29389333245105953,0.32092694308619735,10,8,male,台灣本地生,是,2,0,1,中文,否,,否,,覺得做這些實驗很有趣,,,1.0
886,CN,0,181012_1420,0,1,8,111,7,4,4,8,5,0.1013662770270411,0.08411805915530322,0.1013662770270411,10,8,male,台灣本地生,是,2,0,1,中文,否,,否,,覺得做這些實驗很有趣,,,1.0
887,CN,0,181012_1420,0,1,8,111,8,1,0,1,9,0.6418538861723947,0.5877866649021191,0.6418538861723947,10,8,male,台灣本地生,是,2,0,1,中文,否,,否,,覺得做這些實驗很有趣,,,1.0
888,CN,0,181012_1420,0,1,9,112,1,8,0,8,3,0.03279553305843638,0.022790194599244324,0.03279553305843638,19,9,female,台灣本地生,是,2,1,1,中文,是,台語,是,馬來西亞,研究近期某個時點跟未來某個時點 能獲取的報酬要差到多少才能讓人滿意(還有測試多數人是偏向能耐心等待還是迫不及待),,,1.0
889,CN,0,181012_1420,0,1,9,112,2,2,0,2,2,0.0911607783969773,0.04765508990216247,0.0911607783969773,19,9,female,台灣本地生,是,2,1,1,中文,是,台語,是,馬來西亞,研究近期某個時點跟未來某個時點 能獲取的報酬要差到多少才能讓人滿意(還有測試多數人是偏向能耐心等待還是迫不及待),,,1.0
890,CN,0,181012_1420,0,1,9,112,3,4,4,8,3,0.06559106611687276,0.04558038919848865,0.06559106611687276,19,9,female,台灣本地生,是,2,1,1,中文,是,台語,是,馬來西亞,研究近期某個時點跟未來某個時點 能獲取的報酬要差到多少才能讓人滿意(還有測試多數人是偏向能耐心等待還是迫不及待),,,1.0
891,CN,0,181012_1420,0,1,9,112,4,1,4,5,4,0.3364722366212129,0.26236426446749106,0.3364722366212129,19,9,female,台灣本地生,是,2,1,1,中文,是,台語,是,馬來西亞,研究近期某個時點跟未來某個時點 能獲取的報酬要差到多少才能讓人滿意(還有測試多數人是偏向能耐心等待還是迫不及待),,,1.0
892,CN,0,181012_1420,0,1,9,112,5,2,4,6,5,0.2027325540540822,0.16823611831060645,0.2027325540540822,19,9,female,台灣本地生,是,2,1,1,中文,是,台語,是,馬來西亞,研究近期某個時點跟未來某個時點 能獲取的報酬要差到多少才能讓人滿意(還有測試多數人是偏向能耐心等待還是迫不及待),,,1.0
893,CN,0,181012_1420,0,1,9,112,6,4,0,4,3,0.06559106611687276,0.04558038919848865,0.06559106611687276,19,9,female,台灣本地生,是,2,1,1,中文,是,台語,是,馬來西亞,研究近期某個時點跟未來某個時點 能獲取的報酬要差到多少才能讓人滿意(還有測試多數人是偏向能耐心等待還是迫不及待),,,1.0
894,CN,0,181012_1420,0,1,9,112,7,1,0,1,1,0.09531017980432493,0.0,0.09531017980432493,19,9,female,台灣本地生,是,2,1,1,中文,是,台語,是,馬來西亞,研究近期某個時點跟未來某個時點 能獲取的報酬要差到多少才能讓人滿意(還有測試多數人是偏向能耐心等待還是迫不及待),,,1.0
895,CN,0,181012_1420,0,1,9,112,8,8,4,12,5,0.05068313851352055,0.04205902957765161,0.05068313851352055,19,9,female,台灣本地生,是,2,1,1,中文,是,台語,是,馬來西亞,研究近期某個時點跟未來某個時點 能獲取的報酬要差到多少才能讓人滿意(還有測試多數人是偏向能耐心等待還是迫不及待),,,1.0
896,CN,0,181012_1420,0,1,10,113,1,2,4,6,2,0.0911607783969773,0.04765508990216247,0.0911607783969773,19,10,male,台灣本地生,是,2,0,1,中文,否,,否,,未來獲得金錢與時間成本之取捨,,,1.0
897,CN,0,181012_1420,0,1,10,113,2,8,4,12,1,0.011913772475540617,0.0,0.011913772475540617,19,10,male,台灣本地生,是,2,0,1,中文,否,,否,,未來獲得金錢與時間成本之取捨,,,1.0
898,CN,0,181012_1420,0,1,10,113,3,1,4,5,1,0.09531017980432493,0.0,0.09531017980432493,19,10,male,台灣本地生,是,2,0,1,中文,否,,否,,未來獲得金錢與時間成本之取捨,,,1.0
899,CN,0,181012_1420,0,1,10,113,4,1,0,1,1,0.09531017980432493,0.0,0.09531017980432493,19,10,male,台灣本地生,是,2,0,1,中文,否,,否,,未來獲得金錢與時間成本之取捨,,,1.0
900,CN,0,181012_1420,0,1,10,113,5,8,0,8,1,0.011913772475540617,0.0,0.011913772475540617,19,10,male,台灣本地生,是,2,0,1,中文,否,,否,,未來獲得金錢與時間成本之取捨,,,1.0
901,CN,0,181012_1420,0,1,10,113,6,2,0,2,1,0.04765508990216247,0.0,0.04765508990216247,19,10,male,台灣本地生,是,2,0,1,中文,否,,否,,未來獲得金錢與時間成本之取捨,,,1.0
902,CN,0,181012_1420,0,1,10,113,7,4,0,4,1,0.023827544951081234,0.0,0.023827544951081234,19,10,male,台灣本地生,是,2,0,1,中文,否,,否,,未來獲得金錢與時間成本之取捨,,,1.0
903,CN,0,181012_1420,0,1,10,113,8,4,4,8,1,0.023827544951081234,0.0,0.023827544951081234,19,10,male,台灣本地生,是,2,0,1,中文,否,,否,,未來獲得金錢與時間成本之取捨,,,1.0
904,CN,0,181012_1420,0,1,11,114,1,2,4,6,3,0.13118213223374553,0.0911607783969773,0.13118213223374553,13,11,female,台灣本地生,否,2,1,0,中文,是,英文,否,,我覺得很有趣 因為之前參加過 要思考各種狀況 而且還有錢拿,,,1.0
905,CN,0,181012_1420,0,1,11,114,2,2,0,2,2,0.0911607783969773,0.04765508990216247,0.0911607783969773,13,11,female,台灣本地生,否,2,1,0,中文,是,英文,否,,我覺得很有趣 因為之前參加過 要思考各種狀況 而且還有錢拿,,,1.0
906,CN,0,181012_1420,0,1,11,114,3,1,4,5,1,0.09531017980432493,0.0,0.09531017980432493,13,11,female,台灣本地生,否,2,1,0,中文,是,英文,否,,我覺得很有趣 因為之前參加過 要思考各種狀況 而且還有錢拿,,,1.0
907,CN,0,181012_1420,0,1,11,114,4,8,0,8,8,0.07347333311276488,0.0663285313827713,0.07347333311276488,13,11,female,台灣本地生,否,2,1,0,中文,是,英文,否,,我覺得很有趣 因為之前參加過 要思考各種狀況 而且還有錢拿,,,1.0
908,CN,0,181012_1420,0,1,11,114,5,4,0,4,5,0.1013662770270411,0.08411805915530322,0.1013662770270411,13,11,female,台灣本地生,否,2,1,0,中文,是,英文,否,,我覺得很有趣 因為之前參加過 要思考各種狀況 而且還有錢拿,,,1.0
909,CN,0,181012_1420,0,1,11,114,6,1,0,1,5,0.4054651081081644,0.3364722366212129,0.4054651081081644,13,11,female,台灣本地生,否,2,1,0,中文,是,英文,否,,我覺得很有趣 因為之前參加過 要思考各種狀況 而且還有錢拿,,,1.0
910,CN,0,181012_1420,0,1,11,114,7,4,4,8,5,0.1013662770270411,0.08411805915530322,0.1013662770270411,13,11,female,台灣本地生,否,2,1,0,中文,是,英文,否,,我覺得很有趣 因為之前參加過 要思考各種狀況 而且還有錢拿,,,1.0
911,CN,0,181012_1420,0,1,11,114,8,8,4,12,1,0.011913772475540617,0.0,0.011913772475540617,13,11,female,台灣本地生,否,2,1,0,中文,是,英文,否,,我覺得很有趣 因為之前參加過 要思考各種狀況 而且還有錢拿,,,1.0
912,CN,0,181012_1420,0,1,12,115,1,8,0,8,4,0.04205902957765161,0.03279553305843638,0.04205902957765161,10,12,male,台灣本地生,是,4,0,1,中文,否,,否,,每個人對於儲蓄累積財富的看法和習慣,,,1.0
913,CN,0,181012_1420,0,1,12,115,2,8,4,12,3,0.03279553305843638,0.022790194599244324,0.03279553305843638,10,12,male,台灣本地生,是,4,0,1,中文,否,,否,,每個人對於儲蓄累積財富的看法和習慣,,,1.0
914,CN,0,181012_1420,0,1,12,115,3,2,4,6,4,0.16823611831060645,0.13118213223374553,0.16823611831060645,10,12,male,台灣本地生,是,4,0,1,中文,否,,否,,每個人對於儲蓄累積財富的看法和習慣,,,1.0
915,CN,0,181012_1420,0,1,12,115,4,4,4,8,3,0.06559106611687276,0.04558038919848865,0.06559106611687276,10,12,male,台灣本地生,是,4,0,1,中文,否,,否,,每個人對於儲蓄累積財富的看法和習慣,,,1.0
916,CN,0,181012_1420,0,1,12,115,5,1,0,1,5,0.4054651081081644,0.3364722366212129,0.4054651081081644,10,12,male,台灣本地生,是,4,0,1,中文,否,,否,,每個人對於儲蓄累積財富的看法和習慣,,,1.0
917,CN,0,181012_1420,0,1,12,115,6,4,0,4,4,0.08411805915530322,0.06559106611687276,0.08411805915530322,10,12,male,台灣本地生,是,4,0,1,中文,否,,否,,每個人對於儲蓄累積財富的看法和習慣,,,1.0
918,CN,0,181012_1420,0,1,12,115,7,2,0,2,5,0.2027325540540822,0.16823611831060645,0.2027325540540822,10,12,male,台灣本地生,是,4,0,1,中文,否,,否,,每個人對於儲蓄累積財富的看法和習慣,,,1.0
919,CN,0,181012_1420,0,1,12,115,8,1,4,5,2,0.1823215567939546,0.09531017980432493,0.1823215567939546,10,12,male,台灣本地生,是,4,0,1,中文,否,,否,,每個人對於儲蓄累積財富的看法和習慣,,,1.0
920,CN,0,181012_1420,0,1,13,116,1,2,0,2,5,0.2027325540540822,0.16823611831060645,0.2027325540540822,15,13,male,台灣本地生,是,3,0,1,中文,否,,否,,探討投資的時間成本\r\n(例如市面上的什麼投資保單 基金等等),,,1.0
921,CN,0,181012_1420,0,1,13,116,2,8,0,8,4,0.04205902957765161,0.03279553305843638,0.04205902957765161,15,13,male,台灣本地生,是,3,0,1,中文,否,,否,,探討投資的時間成本\r\n(例如市面上的什麼投資保單 基金等等),,,1.0
922,CN,0,181012_1420,0,1,13,116,3,1,4,5,4,0.3364722366212129,0.26236426446749106,0.3364722366212129,15,13,male,台灣本地生,是,3,0,1,中文,否,,否,,探討投資的時間成本\r\n(例如市面上的什麼投資保單 基金等等),,,1.0
923,CN,0,181012_1420,0,1,13,116,4,4,0,4,5,0.1013662770270411,0.08411805915530322,0.1013662770270411,15,13,male,台灣本地生,是,3,0,1,中文,否,,否,,探討投資的時間成本\r\n(例如市面上的什麼投資保單 基金等等),,,1.0
924,CN,0,181012_1420,0,1,13,116,5,8,4,12,10,0.08664339756999316,0.08023173577154934,0.08664339756999316,15,13,male,台灣本地生,是,3,0,1,中文,否,,否,,探討投資的時間成本\r\n(例如市面上的什麼投資保單 基金等等),,,1.0
925,CN,0,181012_1420,0,1,13,116,6,2,4,6,4,0.16823611831060645,0.13118213223374553,0.16823611831060645,15,13,male,台灣本地生,是,3,0,1,中文,否,,否,,探討投資的時間成本\r\n(例如市面上的什麼投資保單 基金等等),,,1.0
926,CN,0,181012_1420,0,1,13,116,7,4,4,8,3,0.06559106611687276,0.04558038919848865,0.06559106611687276,15,13,male,台灣本地生,是,3,0,1,中文,否,,否,,探討投資的時間成本\r\n(例如市面上的什麼投資保單 基金等等),,,1.0
927,CN,0,181012_1420,0,1,13,116,8,1,0,1,8,0.5877866649021191,0.5306282510621704,0.5877866649021191,15,13,male,台灣本地生,是,3,0,1,中文,否,,否,,探討投資的時間成本\r\n(例如市面上的什麼投資保單 基金等等),,,1.0
928,CN,0,181012_1420,0,1,14,117,1,8,0,8,7,0.0663285313827713,0.058750453655716954,0.0663285313827713,17,14,female,台灣本地生,是,2,1,1,中文,是,英文,否,,間隔星期長短 期望的報酬如何改變,,,1.0
929,CN,0,181012_1420,0,1,14,117,2,8,4,12,6,0.058750453655716954,0.05068313851352055,0.058750453655716954,17,14,female,台灣本地生,是,2,1,1,中文,是,英文,否,,間隔星期長短 期望的報酬如何改變,,,1.0
930,CN,0,181012_1420,0,1,14,117,3,2,4,6,4,0.16823611831060645,0.13118213223374553,0.16823611831060645,17,14,female,台灣本地生,是,2,1,1,中文,是,英文,否,,間隔星期長短 期望的報酬如何改變,,,1.0
931,CN,0,181012_1420,0,1,14,117,4,4,4,8,5,0.1013662770270411,0.08411805915530322,0.1013662770270411,17,14,female,台灣本地生,是,2,1,1,中文,是,英文,否,,間隔星期長短 期望的報酬如何改變,,,1.0
932,CN,0,181012_1420,0,1,14,117,5,1,0,1,2,0.1823215567939546,0.09531017980432493,0.1823215567939546,17,14,female,台灣本地生,是,2,1,1,中文,是,英文,否,,間隔星期長短 期望的報酬如何改變,,,1.0
933,CN,0,181012_1420,0,1,14,117,6,4,0,4,5,0.1013662770270411,0.08411805915530322,0.1013662770270411,17,14,female,台灣本地生,是,2,1,1,中文,是,英文,否,,間隔星期長短 期望的報酬如何改變,,,1.0
934,CN,0,181012_1420,0,1,14,117,7,2,0,2,3,0.13118213223374553,0.0911607783969773,0.13118213223374553,17,14,female,台灣本地生,是,2,1,1,中文,是,英文,否,,間隔星期長短 期望的報酬如何改變,,,1.0
935,CN,0,181012_1420,0,1,14,117,8,1,4,5,2,0.1823215567939546,0.09531017980432493,0.1823215567939546,17,14,female,台灣本地生,是,2,1,1,中文,是,英文,否,,間隔星期長短 期望的報酬如何改變,,,1.0
936,CN,0,181012_1420,0,1,15,118,1,8,4,12,4,0.04205902957765161,0.03279553305843638,0.04205902957765161,14,15,female,台灣本地生,否,3,1,0,中文,是,英文,否,,等待多久時間後，獲得的報酬增加對人的吸引力,,,1.0
937,CN,0,181012_1420,0,1,15,118,2,2,4,6,2,0.0911607783969773,0.04765508990216247,0.0911607783969773,14,15,female,台灣本地生,否,3,1,0,中文,是,英文,否,,等待多久時間後，獲得的報酬增加對人的吸引力,,,1.0
938,CN,0,181012_1420,0,1,15,118,3,8,0,8,2,0.022790194599244324,0.011913772475540617,0.022790194599244324,14,15,female,台灣本地生,否,3,1,0,中文,是,英文,否,,等待多久時間後，獲得的報酬增加對人的吸引力,,,1.0
939,CN,0,181012_1420,0,1,15,118,4,1,0,1,3,0.26236426446749106,0.1823215567939546,0.26236426446749106,14,15,female,台灣本地生,否,3,1,0,中文,是,英文,否,,等待多久時間後，獲得的報酬增加對人的吸引力,,,1.0
